게시물ID,제목,게시일,원래 카테고리,규칙 기반 주제 분류,URL,추출본문 문자수,본문 이미지 요소수,본문 확인
223321188604,[공지] 수학의기술 삼각산점 클리닉 OPEN 기념 레벨테스트 무료 이벤트!,2024. 1. 13.,삼각산점 중등반,이벤트·행사,https://blog.naver.com/skills_in_math2/223321188604,696,10,추출
223321165450,"[공지] 길음동 수학의기술학원 삼각산점, 2024 겨울방학 특강으로 알차게 보내기",2024. 1. 13.,삼각산점 중등반,모집·개강,https://blog.naver.com/skills_in_math2/223321165450,1801,19,추출
223316098227,"길음동수학학원 수학의기술 2024 입결 이화여대 수시 합격수기 - 이화여자대학교 컴퓨터공학과 홍*민 학생 (고대부중, 혜화여고 졸업)",2024. 1. 8.,성북길음점 고등반,학습성과·후기,https://blog.naver.com/skills_in_math2/223316098227,5485,11,추출
223316096797,"길음동수학학원 수학의기술 2024 입결 고려대 수시 합격수기 - 고려대학교 심리학부 박*민 학생 (삼각산중, 대일외고 졸업)",2024. 1. 8.,성북길음점 고등반,학습성과·후기,https://blog.naver.com/skills_in_math2/223316096797,6158,11,추출
223316095939,"길음동수학학원 수학의기술 2024 입결 연세대 수시 합격수기 - 연세대학교 사회복지학과 조*헌 학생 (삼각산중, 대일외고 졸업)",2024. 1. 8.,성북길음점 고등반,학습성과·후기,https://blog.naver.com/skills_in_math2/223316095939,4731,9,추출
223316094770,"길음동수학학원 수학의기술 2024 입결 서울대 수시 합격수기 - 서울대학교 사회학과 이*우 학생 (삼각산중, 대일외고 졸업)",2024. 1. 8.,성북길음점 고등반,학습성과·후기,https://blog.naver.com/skills_in_math2/223316094770,6154,11,추출
223313604624,중계동수학학원 수학의기술 2024 입결 이화여대 수시 합격수기(2편) - 이화여자대학교 컴퓨터공학과 홍*민 학생,2024. 1. 5.,은행사거리점(직접 게시),학습성과·후기,https://blog.naver.com/skills_in_math2/223313604624,3243,10,추출
223313604405,중계동수학학원 수학의기술 2024 입결 이화여대 수시 합격수기(1편) - 이화여자대학교 컴퓨터공학과 홍*민 학생,2024. 1. 5.,은행사거리점(직접 게시),학습성과·후기,https://blog.naver.com/skills_in_math2/223313604405,3165,10,추출
223313603532,중계동수학학원 수학의기술 2024 입결 고려대 수시 합격수기(2편) - 고려대학교 심리학부 박*민 학생,2024. 1. 5.,은행사거리점(직접 게시),학습성과·후기,https://blog.naver.com/skills_in_math2/223313603532,4642,10,추출
223313602278,중계동수학학원 수학의기술 2024 입결 고려대 수시 합격수기(1편) - 고려대학교 심리학부 박*민 학생,2024. 1. 5.,은행사거리점(직접 게시),학습성과·후기,https://blog.naver.com/skills_in_math2/223313602278,4045,10,추출
223313601459,중계동수학학원 수학의기술 2024 입결 연세대 수시 합격수기(2편) - 연세대학교 사회복지학과 조*헌 학생,2024. 1. 5.,은행사거리점(직접 게시),학습성과·후기,https://blog.naver.com/skills_in_math2/223313601459,3144,10,추출
223313601271,중계동수학학원 수학의기술 2024 입결 연세대 수시 합격수기(1편) - 연세대학교 사회복지학과 조*헌 학생,2024. 1. 5.,은행사거리점(직접 게시),학습성과·후기,https://blog.naver.com/skills_in_math2/223313601271,2998,10,추출
223313600681,중계동수학학원 수학의기술 2024 입결 서울대 수시 합격수기(2편) - 서울대학교 사회학과 이*우 학생,2024. 1. 5.,은행사거리점(직접 게시),학습성과·후기,https://blog.naver.com/skills_in_math2/223313600681,4328,10,추출
223313600212,중계동수학학원 수학의기술 2024 입결 서울대 수시 합격수기(1편) - 서울대학교 사회학과 이*우 학생,2024. 1. 5.,은행사거리점(직접 게시),학습성과·후기,https://blog.naver.com/skills_in_math2/223313600212,4144,10,추출
223313460318,"중계동, 수시 광탈자들 속출 속에서도 살아남다.",2024. 1. 5.,은행사거리점(직접 게시),소개·공지·기타,https://blog.naver.com/skills_in_math2/223313460318,2637,21,추출
223312900461,중계동 수학학원 수학의기술 2관 OPEN 기념 레벨테스트 무료 이벤트!,2024. 1. 5.,문의폭주개강소식,모집·개강,https://blog.naver.com/skills_in_math2/223312900461,899,12,추출
223312354430,"중계동 수학학원 수학의기술, 2028 대입개편, 심화수학을 대체할 변별력의 주인공은?",2024. 1. 4.,은행사거리점(직접 게시),소개·공지·기타,https://blog.naver.com/skills_in_math2/223312354430,2107,21,추출
223308296967,선덕고등학교 입시설명회 2023 선덕고 입결 및 대입 실적,2023. 12. 31.,고등학교,교육·입시정보,https://blog.naver.com/skills_in_math2/223308296967,3804,14,추출
223307421227,신일고등학교 입시설명회 2023 신일고 입결 및 대입 실적,2023. 12. 30.,고등학교,교육·입시정보,https://blog.naver.com/skills_in_math2/223307421227,3718,14,추출
223306616465,청원고등학교 입시설명회 2023 청원고 입결 및 대입 실적,2023. 12. 29.,고등학교,교육·입시정보,https://blog.naver.com/skills_in_math2/223306616465,3875,14,추출
223305856016,수학의기술학원 중계점 2023 하반기2차 수기고사 결과,2023. 12. 28.,중계점(직접 게시),소개·공지·기타,https://blog.naver.com/skills_in_math2/223305856016,1183,13,추출
223303887040,창동고등학교 입시설명회 2023 창동고 입결 및 대입 실적,2023. 12. 26.,고등학교,교육·입시정보,https://blog.naver.com/skills_in_math2/223303887040,3759,14,추출
223302742920,재현고등학교 입시설명회 2023 재현고 입결 및 대입 실적,2023. 12. 25.,고등학교,교육·입시정보,https://blog.naver.com/skills_in_math2/223302742920,3890,14,추출
223301939653,상명고등학교 입시설명회 2023 상명고 입결 및 대입 실적,2023. 12. 24.,고등학교,교육·입시정보,https://blog.naver.com/skills_in_math2/223301939653,3868,14,추출
223301894088,용화여자고등학교 입시설명회 2023 용화여고 입결 및 대입 실적,2023. 12. 24.,고등학교,교육·입시정보,https://blog.naver.com/skills_in_math2/223301894088,4014,14,추출
223301620665,"중계동수학학원 수학의기술 2024 입결 수시 합격수기(예고편) - 서울대, 연세대, 고려대 등",2023. 12. 24.,은행사거리점(직접 게시),학습성과·후기,https://blog.naver.com/skills_in_math2/223301620665,1914,11,추출
223301338194,서울외국어고등학교 입시설명회 2023 서울외고 입결 및 대입 실적,2023. 12. 23.,고등학교,교육·입시정보,https://blog.naver.com/skills_in_math2/223301338194,4065,15,추출
223301283549,대진여자고등학교 입시설명회 2023 대진여고 입결 및 대입 실적,2023. 12. 23.,고등학교,교육·입시정보,https://blog.naver.com/skills_in_math2/223301283549,3890,14,추출
223294957020,청원여자고등학교 입시설명회 2023 청원여고 입결 및 대입 실적,2023. 12. 17.,고등학교,교육·입시정보,https://blog.naver.com/skills_in_math2/223294957020,3911,14,추출
223294786432,영신여자고등학교 입시설명회 2023 영신여고 입결및 대입 실적,2023. 12. 16.,고등학교,교육·입시정보,https://blog.naver.com/skills_in_math2/223294786432,3863,14,추출
223283670578,중계동수학학원 수학의기술 2023년 초등수학 하반기 연산대회 시상,2023. 12. 5.,중계점 초등반,소개·공지·기타,https://blog.naver.com/skills_in_math2/223283670578,1311,12,추출
223283622621,중계동 수학의기술 은행사거리점 수학적 사고력 UP!,2023. 12. 5.,은행사거리점(직접 게시),소개·공지·기타,https://blog.naver.com/skills_in_math2/223283622621,1973,14,추출
223279998332,대일외국어고등학교 입시설명회로 본 2023 대일외고 입결과 대입 실적,2023. 12. 1.,고등학교,교육·입시정보,https://blog.naver.com/skills_in_math2/223279998332,5204,15,추출
223278284998,중계동 수학학원 수학의기술 은행사거리점 2024 1학기 현행심화를 잡아라! 반배치고사 시행 안내,2023. 11. 29.,은행사거리점 중등반,소개·공지·기타,https://blog.naver.com/skills_in_math2/223278284998,2876,14,추출
223276473843,중계동수학학원에서 중등수학을 시작하는 학생들을 위한 원샷원킬 중 1-1 과정 3차 추가 개강 확정!,2023. 11. 27.,문의폭주개강소식,모집·개강,https://blog.naver.com/skills_in_math2/223276473843,1878,14,추출
223275401391,중계동 수학학원이 만들어준 자신감으로 100점 받은 수업후기,2023. 11. 26.,은행사거리점 중등반,학습성과·후기,https://blog.naver.com/skills_in_math2/223275401391,3053,17,추출
223271148624,중계동 수학의기술 학원 2024 동계특강으로 겨울방학 준비 완료!,2023. 11. 22.,문의폭주개강소식,모집·개강,https://blog.naver.com/skills_in_math2/223271148624,2375,15,추출
223269925650,2024 정시박람회 수능 끝난 고등학생을 위한 정시 대학입학정보박람회를 중계동 수학의기술학원에서 알려드립니다.,2023. 11. 20.,은행사거리점 고등반,소개·공지·기타,https://blog.naver.com/skills_in_math2/223269925650,1751,10,추출
223269667859,중계동 수학의기술 서울 강북구 2024학년도 정시모집 대입전략 설명회,2023. 11. 20.,은행사거리점 고등반,모집·개강,https://blog.naver.com/skills_in_math2/223269667859,2060,8,추출
223267723987,중계동 수학의기술학원 초/중등을 위한 12월 과정반 개강 발표!,2023. 11. 17.,문의폭주개강소식,모집·개강,https://blog.naver.com/skills_in_math2/223267723987,831,14,추출
223267577857,"중계동 수학의기술 학원 2024학년도 수능 끝, 수능 할인 혜택 받자!",2023. 11. 17.,은행사거리점 고등반,소개·공지·기타,https://blog.naver.com/skills_in_math2/223267577857,3157,23,추출
223266307527,길음동 수학의기술학원 중학교 중등수학 인증시험 결과 오픈합니다!,2023. 11. 16.,삼각산점 중등반,소개·공지·기타,https://blog.naver.com/skills_in_math2/223266307527,1948,20,추출
223266293732,수학전문학원 중계동수학의기술학원이 알려주는 수포자 극복하는 공부 비법!,2023. 11. 16.,은행사거리점 중등반,수업·학습관리,https://blog.naver.com/skills_in_math2/223266293732,2578,22,추출
223266077526,2023 가천대 수시등급 가천대 수시컷 학종 입결 커트라인,2023. 11. 16.,대입분석,교육·입시정보,https://blog.naver.com/skills_in_math2/223266077526,1903,12,추출
223266074194,2023 가천대 수시등급 가천대학교 수시컷 교과전형 입결 커트라인,2023. 11. 16.,대입분석,교육·입시정보,https://blog.naver.com/skills_in_math2/223266074194,4806,17,추출
223266068238,2023 가천대 정시등급 가천대학교 정시컷 입결 가천대 커트라인,2023. 11. 16.,대입분석,교육·입시정보,https://blog.naver.com/skills_in_math2/223266068238,2836,8,추출
223266064340,2023 세종대 수시등급 세종대학교 수시컷 학종 창의인재 입결 커트라인,2023. 11. 16.,대입분석,교육·입시정보,https://blog.naver.com/skills_in_math2/223266064340,2586,12,추출
223266040724,2023 세종대 수시등급 세종대학교 수시컷 교과전형 지균 입결 커트라인,2023. 11. 16.,대입분석,교육·입시정보,https://blog.naver.com/skills_in_math2/223266040724,2446,12,추출
223266031406,2023 세종대 정시등급 세종대학교 정시컷 입결 세종대 커트라인,2023. 11. 16.,대입분석,교육·입시정보,https://blog.naver.com/skills_in_math2/223266031406,2262,10,추출
223265989710,2023 국민대 수시등급 국민대학교 학종 수시컷 국민프런티 입결 커트라인,2023. 11. 15.,대입분석,교육·입시정보,https://blog.naver.com/skills_in_math2/223265989710,3788,11,추출
223265967958,2023 국민대 수시등급 국민대학교 수시컷 교과전형 입결 커트라인,2023. 11. 15.,대입분석,교육·입시정보,https://blog.naver.com/skills_in_math2/223265967958,2988,12,추출
223265947634,2023 국민대 정시등급 국민대 정시컷 입결 국민대학교 커트라인,2023. 11. 15.,대입분석,교육·입시정보,https://blog.naver.com/skills_in_math2/223265947634,2496,8,추출
223265892544,2023 숙명여대 수시등급 숙대 수시컷 숙명인재 학종 입결 커트라인,2023. 11. 15.,대입분석,교육·입시정보,https://blog.naver.com/skills_in_math2/223265892544,3779,11,추출
223265868971,2023 숙명여대 수시컷 숙대 수시컷 교과전형 지균 숙명여자대학교 입결 커트라인,2023. 11. 15.,대입분석,교육·입시정보,https://blog.naver.com/skills_in_math2/223265868971,3010,12,추출
223265843060,2023 숙명여대 정시등급 숙대 정시컷 숙명여자대학교 입결 정시 커트라인,2023. 11. 15.,대입분석,교육·입시정보,https://blog.naver.com/skills_in_math2/223265843060,2504,8,추출
223264049739,중계동수학의기술학원 중3 학생들을 위한 고등과정 12월 개강반 오픈합니다~,2023. 11. 14.,은행사거리점 고등반,모집·개강,https://blog.naver.com/skills_in_math2/223264049739,2721,16,추출
223263994813,2023 홍대 수시등급 홍익대학교 수시컷 학종 학교생활우수자전형 입결 커트라인,2023. 11. 14.,대입분석,교육·입시정보,https://blog.naver.com/skills_in_math2/223263994813,2197,13,추출
223263979219,2023 홍대 수시등급 홍익대학교 수시컷 홍대 교과전형 학교장추천전형 입결 커트라인,2023. 11. 14.,대입분석,교육·입시정보,https://blog.naver.com/skills_in_math2/223263979219,2799,10,추출
223263957876,2023 홍대 정시등급 홍익대학교 정시컷 입결 홍대 정시 커트라인,2023. 11. 13.,대입분석,교육·입시정보,https://blog.naver.com/skills_in_math2/223263957876,3111,10,추출
223263813856,중계동수학의기술학원 중학교 중등수학 인증시험 결과 오픈합니다!!,2023. 11. 13.,은행사거리점 중등반,소개·공지·기타,https://blog.naver.com/skills_in_math2/223263813856,1665,14,추출
223263684183,[수학의기술][중계점] 중1-1 PRE 커리큘럼 개강!,2023. 11. 13.,중계점(직접 게시),모집·개강,https://blog.naver.com/skills_in_math2/223263684183,1481,13,추출
223262963797,2023 동국대 수시등급 동국대학교 수시컷 학종 두드림 입결 커트라인,2023. 11. 13.,대입분석,교육·입시정보,https://blog.naver.com/skills_in_math2/223262963797,2381,11,추출
223262944956,2023 동국대 수시등급 동국대학교 수시컷 교과 학교장추천인재 입결 커트라인,2023. 11. 12.,대입분석,교육·입시정보,https://blog.naver.com/skills_in_math2/223262944956,2819,11,추출
223262924037,2023 동국대 정시등급 동국대학교 정시컷 입결 동국대학교 커트라인,2023. 11. 12.,대입분석,교육·입시정보,https://blog.naver.com/skills_in_math2/223262924037,2715,11,추출
223262904598,2023 건국대 수시등급 건국대학교 수시컷 학종 자기추천전형 커트라인 입결,2023. 11. 12.,대입분석,교육·입시정보,https://blog.naver.com/skills_in_math2/223262904598,2330,12,추출
223262882333,2023 건국대 수시등급 건국대학교 수시컷 교과전형 지균 입결 커트라인,2023. 11. 12.,대입분석,교육·입시정보,https://blog.naver.com/skills_in_math2/223262882333,2688,9,추출
223262868292,2023 건국대 정시등급 건국대학교 정시컷 입결 건국대 커트라인,2023. 11. 12.,대입분석,교육·입시정보,https://blog.naver.com/skills_in_math2/223262868292,2924,9,추출
223262847310,2023 이화여대 수시등급 이화여대 수시컷 학종 학생부,2023. 11. 12.,대입분석,교육·입시정보,https://blog.naver.com/skills_in_math2/223262847310,2550,12,추출
223262821544,2023 이화여대 수시등급 이화여대 수시컷 교과 입결 고교추천전형 커트라인,2023. 11. 12.,대입분석,교육·입시정보,https://blog.naver.com/skills_in_math2/223262821544,2630,9,추출
223262809125,2023 이화여대 정시등급 이화여대 정시컷 입결 이화여자대학교 커트라인,2023. 11. 12.,대입분석,교육·입시정보,https://blog.naver.com/skills_in_math2/223262809125,2950,8,추출
223262310531,2023 서울시립대 수시등급 시립대 수시컷 학종 학생부종합전형 입결 커트라인,2023. 11. 12.,대입분석,교육·입시정보,https://blog.naver.com/skills_in_math2/223262310531,2570,10,추출
223262304143,2023 서울시립대 수시등급 시립대 수시컷 교과전형 입결 지균 커트라인,2023. 11. 12.,대입분석,교육·입시정보,https://blog.naver.com/skills_in_math2/223262304143,2851,11,추출
223262295643,2023 서울시립대 정시등급 시립대 정시컷 입결 서울시립대 커트라인,2023. 11. 12.,대입분석,교육·입시정보,https://blog.naver.com/skills_in_math2/223262295643,2837,8,추출
223262277326,2023 한국외대 수시등급 수시컷 학종 한국외대 수시 입결 커트라인,2023. 11. 12.,대입분석,교육·입시정보,https://blog.naver.com/skills_in_math2/223262277326,3227,11,추출
223262263371,2023 한국외대 수시등급 한국외대 수시컷 교과전형 입결 학교장추천전형 커트라인,2023. 11. 12.,대입분석,교육·입시정보,https://blog.naver.com/skills_in_math2/223262263371,2465,11,추출
223262243049,2023 한국외대 정시등급 한국외대 정시컷 입결 한국외대 커트라인,2023. 11. 12.,대입분석,교육·입시정보,https://blog.naver.com/skills_in_math2/223262243049,3021,10,추출
223261445217,2023 경희대 수시등급 경희대학교 수시컷 학종 네오르네상스 입결 커트라인,2023. 11. 10.,대입분석,교육·입시정보,https://blog.naver.com/skills_in_math2/223261445217,2275,12,추출
223261423040,2023 경희대 수시등급 경희대학교 수시컷 교과전형 입결 지균 커트라인,2023. 11. 10.,대입분석,교육·입시정보,https://blog.naver.com/skills_in_math2/223261423040,4290,12,추출
223261406831,2023 경희대 정시등급 경희대학교 정시컷 입결 경희대 커트라인,2023. 11. 10.,대입분석,교육·입시정보,https://blog.naver.com/skills_in_math2/223261406831,3421,13,추출
223260669390,2023 중앙대 수시등급 중앙대학교 수시컷 학종 중대 입결 커트라인,2023. 11. 10.,대입분석,교육·입시정보,https://blog.naver.com/skills_in_math2/223260669390,4039,15,추출
223260651031,2023 중앙대 수시등급 중앙대학교 수시컷 교과전형 입결 지균 커트라인,2023. 11. 10.,대입분석,교육·입시정보,https://blog.naver.com/skills_in_math2/223260651031,2150,11,추출
223260615276,2023 중앙대 정시등급 중앙대학교 정시컷 입결 중앙대 커트라인,2023. 11. 9.,대입분석,교육·입시정보,https://blog.naver.com/skills_in_math2/223260615276,3664,12,추출
223260478455,2023 서강대 수시등급 서강대학교 수시컷 학종 서강대 입결 커트라인,2023. 11. 9.,대입분석,교육·입시정보,https://blog.naver.com/skills_in_math2/223260478455,2515,9,추출
223260460617,2023 서강대 수시등급 서강대학교 수시컷 교과전형 입결 지균 커트라인,2023. 11. 9.,대입분석,교육·입시정보,https://blog.naver.com/skills_in_math2/223260460617,2225,12,추출
223260432975,2023 서강대 정시등급 서강대학교 정시컷 입결 서강대 커트라인,2023. 11. 9.,대입분석,교육·입시정보,https://blog.naver.com/skills_in_math2/223260432975,2038,13,추출
223259525726,2023 한양대 수시등급 한양대학교 수시컷 학종 한양대 입결 커트라인,2023. 11. 8.,대입분석,교육·입시정보,https://blog.naver.com/skills_in_math2/223259525726,2984,11,추출
223259497745,2023 한양대 수시등급 한양대학교 수시컷 교과 지균 한양대 수시 커트라인,2023. 11. 8.,대입분석,교육·입시정보,https://blog.naver.com/skills_in_math2/223259497745,3087,12,추출
223259384203,2023 한양대 정시등급 한양대학교 정시컷 입결 한양대 커트라인,2023. 11. 8.,대입분석,교육·입시정보,https://blog.naver.com/skills_in_math2/223259384203,2777,15,추출
223259357881,2023 성균관대 수시등급 성균관대학교 수시컷 입결 학종 커트라인,2023. 11. 8.,대입분석,교육·입시정보,https://blog.naver.com/skills_in_math2/223259357881,2454,10,추출
223257612224,2023 성균관대 수시등급 성균관대학교 수시컷 입결 교과전형 커트라인,2023. 11. 6.,대입분석,교육·입시정보,https://blog.naver.com/skills_in_math2/223257612224,2326,10,추출
223257579362,2023 성균관대 정시등급 정시컷 성균관대학교 입결 커트라인,2023. 11. 6.,대입분석,교육·입시정보,https://blog.naver.com/skills_in_math2/223257579362,2256,8,추출
223256615720,2023 고려대 수시등급 고려대학교 수시컷 입결 학생부종합 학종 커트라인,2023. 11. 6.,대입분석,교육·입시정보,https://blog.naver.com/skills_in_math2/223256615720,4867,16,추출
223256436236,2023 고려대 수시등급 고려대학교 수시컷 입결 교과전형 커트라인,2023. 11. 5.,대입분석,교육·입시정보,https://blog.naver.com/skills_in_math2/223256436236,3771,13,추출
223255773392,2023 고려대 정시등급 정시컷 고려대 입결 고려대학교 커트라인,2023. 11. 5.,대입분석,교육·입시정보,https://blog.naver.com/skills_in_math2/223255773392,3253,13,추출
223255711527,2023 연세대 수시등급 교과전형 커트라인 연세대학교 수시컷,2023. 11. 4.,대입분석,교육·입시정보,https://blog.naver.com/skills_in_math2/223255711527,3934,10,추출
223254653681,2023 연세대 수시등급 학생부종합전형 학종 커트라인 연세대학교 수시컷,2023. 11. 4.,대입분석,교육·입시정보,https://blog.naver.com/skills_in_math2/223254653681,3142,10,추출
223255170182,삼각산중 23년 중2-2 수학 기말고사 대비 삼각산중학교 22년 시험 문항 분석,2023. 11. 4.,삼각산점 중등반,시험분석·대비,https://blog.naver.com/skills_in_math2/223255170182,1707,10,추출
223254598496,2023 연세대 정시등급 정시컷 연세대 입결 연세대학교 커트라인,2023. 11. 3.,대입분석,교육·입시정보,https://blog.naver.com/skills_in_math2/223254598496,5159,10,추출
223254145581,2023 서울대 수시등급 교과전형 지역균형선발전형 커트라인 서울대 지균 수시컷 입결,2023. 11. 3.,대입분석,교육·입시정보,https://blog.naver.com/skills_in_math2/223254145581,3133,14,추출
223254204086,중계동수학의기술학원의 고등부 2학기 중간고사 결과가 오픈되었습니다!!!,2023. 11. 3.,은행사거리점 고등반,시험분석·대비,https://blog.naver.com/skills_in_math2/223254204086,1737,14,추출
223254089453,2023 서울대 수시등급 학생부종합전형 커트라인 서울대 학종 서울대학교 수시컷 입결,2023. 11. 2.,대입분석,교육·입시정보,https://blog.naver.com/skills_in_math2/223254089453,3494,14,추출
223253891608,[수학의기술 은행사거리점] 수학은 제대로 꽉 잡는다!2024 고1 대개강!,2023. 11. 2.,문의폭주개강소식,모집·개강,https://blog.naver.com/skills_in_math2/223253891608,594,5,추출
223253854424,"중계동 은행사거리에서 수학 관련 세특 도서, 고입 자소서 면접 관련 도서 대여 해주는 수학학원은?",2023. 11. 2.,문의폭주개강소식,모집·개강,https://blog.naver.com/skills_in_math2/223253854424,1125,9,추출
223253245060,2023 불암중학교 3학년 1학기 기말고사 주요유형분석을 중계동 수학학원 수학의기술학원에서 했습니다!,2023. 11. 2.,중등기출분석,시험분석·대비,https://blog.naver.com/skills_in_math2/223253245060,1746,14,추출
223253240594,2023 서울대 정시등급 정시컷 서울대학교 커트라인 입결 총 정리!,2023. 11. 2.,대입분석,교육·입시정보,https://blog.naver.com/skills_in_math2/223253240594,6494,8,추출
223252980091,2022년 상반기 수학의기술 심화고사 - 초등학생 + 중학교 1학년,2023. 11. 1.,중계점 초등반,소개·공지·기타,https://blog.naver.com/skills_in_math2/223252980091,1133,8,추출
223250604289,23년 하반기 1차 수학 정기고사 결과발표,2023. 10. 30.,중계점 초등반,소개·공지·기타,https://blog.naver.com/skills_in_math2/223250604289,1135,14,추출
223206066075,[수학의기술 은행사거리점] 2023년 1학기 고등부 기말고사 실적!,2023. 9. 9.,놀라운 수기성과,학습성과·후기,https://blog.naver.com/skills_in_math2/223206066075,1145,10,추출
223206017190,[수학의기술][은행사거리점] 2023년 1학기 중등부 기말고사 실적!,2023. 9. 8.,놀라운 수기성과,학습성과·후기,https://blog.naver.com/skills_in_math2/223206017190,1071,9,추출
223204123822,[수학의기술][은행사거리점] 2023년 중등부 9월 개강 안내,2023. 9. 6.,문의폭주개강소식,모집·개강,https://blog.naver.com/skills_in_math2/223204123822,623,8,추출
223187006539,[수학의기술 은행사거리점]2023 중등부 2학기 내신대비 시작!,2023. 8. 18.,문의폭주개강소식,모집·개강,https://blog.naver.com/skills_in_math2/223187006539,654,9,추출
223186045630,[수학의기술] 수기 자체 교재 탄생!,2023. 8. 17.,소개,소개·공지·기타,https://blog.naver.com/skills_in_math2/223186045630,1046,18,추출
223186040306,[수학의기술][삼각산점]2023 삼각산중학교 3학년 1학기 중간고사 분석+주요문항 풀이!,2023. 8. 17.,삼각산점 중등반,시험분석·대비,https://blog.naver.com/skills_in_math2/223186040306,726,6,추출
223186037571,[수학의기술][삼각산점]2023 솔샘중학교 2학년 1학기 중간고사 분석+주요문항 풀이!,2023. 8. 17.,삼각산점 중등반,시험분석·대비,https://blog.naver.com/skills_in_math2/223186037571,804,6,추출
223186034528,[수학의기술][삼각산점]2023 숭곡중학교 2학년 1학기 중간고사 분석+주요문항 풀이!,2023. 8. 17.,삼각산점 중등반,시험분석·대비,https://blog.naver.com/skills_in_math2/223186034528,893,7,추출
223186029115,[수학의기술][삼각산점] 2023 개운중 2학년 1학기 중간고사 분석,2023. 8. 17.,삼각산점 중등반,시험분석·대비,https://blog.naver.com/skills_in_math2/223186029115,1013,9,추출
223186018997,[수학의기술][삼각산점]2023 고려대부설중학교 1학년 1학기 중간고사 분석,2023. 8. 17.,삼각산점 중등반,시험분석·대비,https://blog.naver.com/skills_in_math2/223186018997,1273,8,추출
223186014953,[수학의기술] 포인트 제도,2023. 8. 17.,소개,소개·공지·기타,https://blog.naver.com/skills_in_math2/223186014953,1263,10,추출
223185868608,수학의기술 성북길음점 *후기 이벤트*,2023. 8. 17.,이벤트,이벤트·행사,https://blog.naver.com/skills_in_math2/223185868608,758,6,추출
223185864532,[수학의기술][성북길음점]2023 숭곡중학교 2학년 1학기 중간고사 분석+주요문항 풀이!,2023. 8. 17.,성북길음점 중등반,시험분석·대비,https://blog.naver.com/skills_in_math2/223185864532,931,6,추출
223185862859,[수학의기술][성북길음점]2023 개운중학교 2학년 1학기 중간고사 분석+주요문항 풀이!,2023. 8. 17.,성북길음점 중등반,시험분석·대비,https://blog.naver.com/skills_in_math2/223185862859,1045,9,추출
223185861724,[수학의기술][성북길음점]2023 고려대부설중학교 1학년 1학기 중간고사 분석+주요문항 풀이!,2023. 8. 17.,성북길음점 중등반,시험분석·대비,https://blog.naver.com/skills_in_math2/223185861724,1263,8,추출
223185856978,[수학의기술][성북길음점]2023 서울사범대학부설중학교 1학년 1학기 중간고사 분석+주요문항 풀이!,2023. 8. 17.,성북길음점 중등반,시험분석·대비,https://blog.naver.com/skills_in_math2/223185856978,1082,10,추출
223185242644,[삼각산점][중등부] 학교 시험 그 이상의 깊이로 탄탄한 고등 준비,2023. 8. 16.,삼각산점 중등반,소개·공지·기타,https://blog.naver.com/skills_in_math2/223185242644,1830,11,추출
223185228996,﻿[수학의기술] 전 지점 블로그 통합 관련 공지,2023. 8. 16.,공지사항,소개·공지·기타,https://blog.naver.com/skills_in_math2/223185228996,354,3,추출
223185202065,[수학의기술][중계점] 초등수학 개념노트 최강자를 찾아라~!!,2023. 8. 16.,삼각산점 초등반,수업·학습관리,https://blog.naver.com/skills_in_math2/223185202065,1019,13,추출
223185195240,[수학의기술][중계점]수학학원에서 포인트 모으는 재미+성취감,2023. 8. 16.,중계점 초등반,소개·공지·기타,https://blog.naver.com/skills_in_math2/223185195240,2048,18,추출
223185172533,[수학의기술] 결석 후 관리 원칙,2023. 8. 16.,소개,소개·공지·기타,https://blog.naver.com/skills_in_math2/223185172533,1091,3,추출
223162598927,2023 중계동 상명중학교 2학년 1학기 기말고사 주요유형분석 수학학원 수학의기술 시험지 분석,2023. 7. 21.,중등기출분석,시험분석·대비,https://blog.naver.com/skills_in_math2/223162598927,1126,13,추출
223158736401,[수학의기술] [은행사거리점] 초등부 상반기 2차 수학심화 정기고사 + 중1 수기고사 결과 발표!,2023. 7. 17.,놀라운 수기성과,학습성과·후기,https://blog.naver.com/skills_in_math2/223158736401,1037,23,추출
223150454458,"[수학의기술] 2학기 시작을 알리는 현행심화 반배치고사 안내! 내신대비를 위한 중2, 중3 맞춤 솔루션까지~!",2023. 7. 8.,문의폭주개강소식,모집·개강,https://blog.naver.com/skills_in_math2/223150454458,869,12,추출
223147956778,[수학의기술] 자유학기제 전환으로 첫 시험을 앞둔 중1이라면?! 중1 내신대비반 OPEN!,2023. 7. 5.,문의폭주개강소식,모집·개강,https://blog.naver.com/skills_in_math2/223147956778,1205,12,추출
223145906927,"[수학의기술] 120,000 포인트가 쏟아진다! 수학의기술 REVIEW 이벤트!! <수학의기술, 여기어때?>",2023. 7. 4.,이벤트,이벤트·행사,https://blog.naver.com/skills_in_math2/223145906927,1217,11,추출
223145847345,[수학의기술] 고1을 위한 스파르타 원장직강! 여름방학이 기회다! 개념+응용+내신대비까지!,2023. 7. 3.,수학의기술 상위 카테고리,소개·공지·기타,https://blog.naver.com/skills_in_math2/223145847345,704,8,추출
223143386749,[수학의기술] [은행사거리점] 친구소개하고 포인트 받자! 놓지지마 재원생 EVENT~!,2023. 6. 30.,이벤트,이벤트·행사,https://blog.naver.com/skills_in_math2/223143386749,1198,8,추출
